Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL465514,GANODERIC ACID E,0,512.64,1,4.55,5,C[C@H](CC(=O)C[C@@H](C)C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC3=O,IC50,'>',200000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL1918467,Inhibition of BChE assessed as hydrolysis of butrylcholine preincubated for 15 mins measured after 15 mins by colorimetric Ellman assay,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1914414,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL1668496,,0,392.57,0,4.11,Specs2,CCOC(=O)c1c2C[C@@H](C)CCc2sc1NC(=O)CCN3CCC(C)CC3,Inhibition,'<',10,%,,,,UO_0000187,,,,,FALSE,CHEMBL1670870,Inhibition of BChE by Ellman's method,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1667857,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL42531,,0,356.4,0,3.88,5b,CCCN(c1ccncc1F)n2cc(C)c3cc(OC(=O)NC)ccc23,IC50,'=',31,nM,7.51,,,UO_0000065,21.07,0.39,3.63,12.64,FALSE,CHEMBL654237,In vitro inhibition of human serum Butyrylcholinesterase using butyrylthiocholine as substrate; 0.023-0.041,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1130558,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1997,
CHEMBL3393681,,0,175.23,0,-1.16,10,CCC[C@@H]1NC[C@@H](O)[C@H](O)[C@H]1O,IC50,'=',210000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL3396414,Inhibition of human recombinant serum BuchE using butyrylthiocholine iodide as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3392959,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL3393679,,0,263.34,0,0.84,8,O[C@@H]1CN[C@H](CC=C)[C@H](O)[C@H]1OCc2ccccc2,IC50,'=',61000,nM,4.21,,,UO_0000065,16,0.3,3.37,6.83,FALSE,CHEMBL3396414,Inhibition of human recombinant serum BuchE using butyrylthiocholine iodide as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3392959,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL3393678,,0,408.5,0,1.1,7,O[C@@H]1CN[C@H](Cc2cn(CCC(c3ccccc3)c4ccccc4)nn2)[C@H](O)[C@H]1O,IC50,'=',15000,nM,4.82,,,UO_0000065,11.81,0.22,3.72,4.66,FALSE,CHEMBL3396414,Inhibition of human recombinant serum BuchE using butyrylthiocholine iodide as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3392959,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL3393676,,0,516.6,1,2.08,5,O[C@@H]1CN[C@H](Cc2cn(Cc3cc(OCc4ccccc4)cc(OCc5ccccc5)c3)nn2)[C@H](O)[C@H]1O,IC50,'=',1200,nM,5.92,,,UO_0000065,11.46,0.21,3.84,4.86,FALSE,CHEMBL3396414,Inhibition of human recombinant serum BuchE using butyrylthiocholine iodide as substrate by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3392959,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,
CHEMBL2019030,,0,562.15,2,7.18,6,Cl.O=C(NCCCCCCCCCCNc1c2CCCCc2nc3ccccc13)C4=CC(=O)c5ccccc5O4,IC50,'=',0.15,nM,9.82,,,UO_0000065,18.69,0.34,2.64,11.66,FALSE,CHEMBL2020733,Inhibition of human serum BChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2016543,1,Scientific Literature,J. Med. Chem.,2012,
CHEMBL2019046,,0,608.18,2,6.9,22,Cl.COc1cc(O)c2C(=O)C=C(Oc2c1)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5ccccc35,IC50,'=',1,nM,9,,,UO_0000065,15.74,0.29,2.1,7.92,FALSE,CHEMBL2020733,Inhibition of human serum BChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2016543,1,Scientific Literature,J. Med. Chem.,2012,
CHEMBL2425414,,0,389.38,0,0.91,11,FC(F)(F)c1ccc(NC(=S)NNC=C2C(=O)NC(=S)NC2=O)cc1,IC50,'=',8110,nM,5.09,,,UO_0000065,13.07,0.28,4.18,5.4,FALSE,CHEMBL2429131,Inhibition of BChE (unknown origin) using butyryl thiocholine iodide as substrate after 30 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2424571,1,Scientific Literature,Med Chem Res,2013,
CHEMBL2425408,,0,321.39,0,-0.11,5,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc2ccccc2,IC50,'=',57110,nM,4.24,,,UO_0000065,13.2,0.28,4.35,4.5,FALSE,CHEMBL2429131,Inhibition of BChE (unknown origin) using butyryl thiocholine iodide as substrate after 30 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2424571,1,Scientific Literature,Med Chem Res,2013,
CHEMBL3338947,,0,283.32,0,2.82,4e,Cc1occc1c2nn3c(nnc3s2)c4cccnc4,IC50,'=',58600,nM,4.23,,,UO_0000065,14.94,0.29,1.41,6.12,FALSE,CHEMBL3383056,Inhibition of human BChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3352388,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL1668495,,0,460.6,0,4.67,Specs1,CCOC(=O)c1c(NC(=O)CCN2CCC(C)CC2)scc1c3ccc(OC)c(OC)c3,Inhibition,'<',10,%,,,,UO_0000187,,,,,FALSE,CHEMBL1670870,Inhibition of BChE by Ellman's method,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1667857,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL3116293,,0,389.46,1,5.87,17,CCCCCn1nc(OCc2ccc3ccccc3c2)c4cc(ccc14)[N+](=O)[O-],IC50,'>',10000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3119241,Inhibition of human BuChE using butyrylthiocholine as substrate by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3112400,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL3335059,,0,443.54,1,5.29,20a4,COc1cccc(CC2CCN(CCOc3ccc4c(OC(=O)c5ccccc45)c3)CC2)c1,IC50,'>',40000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3351711,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3335022,,0,319.79,0,3.27,12,Cl.CC(N(C)C)c1cc(O)cc2OC(=O)c3ccccc3c12,IC50,'>',40000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3351711,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL3335026,,0,393.48,0,4.19,19a2,COc1cccc(CN(C)CCOc2ccc3C4=C(CCCC4)C(=O)Oc3c2)c1,IC50,'>',40000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3351711,1,Scientific Literature,Bioorg. Med. Chem.,2014,
CHEMBL1669487,,0,373.28,0,3.2,15,[Cl-].[Cl-].C(OC[n+]1ccc2ccccc2c1)[n+]3ccc4ccccc4c3,IC50,'=',154000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL1671582,Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1667816,1,Scientific Literature,Eur. J. Med. Chem.,2011,
CHEMBL491358,,0,423.51,0,3.95,12,CCOC(=O)C1=C(C)Nc2nc3CCCCc3c(N)c2C1c4ccc(OC)c(OC)c4,IC50,'>',100000,nM,,,,UO_0000065,,,,,FALSE,CHEMBL1003710,Inhibition of human serum BChE by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1138487,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL1642973,,0,486.34,0,4.34,8,[Br-].[Br-].CC(C)(C)c1cc[n+](CCCC[n+]2ccc(cc2)C(C)(C)C)cc1,IC50,'=',5500,nM,5.26,,,UO_0000065,16.11,0.3,0.92,67.78,FALSE,CHEMBL1646126,Inhibition of human recombinant BChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1641598,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL498539,,0,365.89,1,6.4,63,Oc1cccc(c1)C2=Nc3ccccc3SC(C2)c4ccc(Cl)cc4,IC50,'=',76600,nM,4.12,,,UO_0000065,11.25,0.22,-2.28,12.63,FALSE,CHEMBL3271169,Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259684,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL469166,,0,253.3,0,3.17,51,COc1ccc(\C=C\C(=O)c2ccc(N)cc2)cc1,IC50,'=',119000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL3271169,Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259684,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL3260183,,0,277.75,0,3.07,11,OC1(CCCCC1)c2cn(nn2)c3ccc(Cl)cc3,IC50,'=',294000,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL3271169,Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259684,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL3260194,,0,239.27,0,0.6,22,COC(=O)Cn1cc(nn1)C2(O)CCCCC2,IC50,'=',362300,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL3271169,Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259684,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL1642970,,0,444.25,0,3.36,5,[Br-].[Br-].CC(C)(C)c1cc[n+](C[n+]2ccc(cc2)C(C)(C)C)cc1,IC50,'=',34000,nM,4.47,,,UO_0000065,15.71,0.29,1.11,57.58,FALSE,CHEMBL1646126,Inhibition of human recombinant BChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1641598,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL387849,,0,519.64,2,6.43,26,COc1ccc(CN(C)CCCCCCCOc2ccc3C(=O)c4ccccc4Oc3c2)c(OC)c1OC,IC50,'=',1000,nM,6,,,UO_0000065,11.55,0.22,-0.43,8.53,FALSE,CHEMBL915961,Inhibition of human serum BuChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1144481,1,Scientific Literature,Bioorg. Med. Chem.,2007,
CHEMBL224811,,0,474.56,1,6.32,23,CN(CCCCCCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4[N+](=O)[O-],IC50,'=',14000,nM,4.85,,,UO_0000065,10.23,0.19,-1.47,5.66,FALSE,CHEMBL915961,Inhibition of human serum BuChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1144481,1,Scientific Literature,Bioorg. Med. Chem.,2007,
CHEMBL390083,,0,403.48,0,4.86,15,COc1ccccc1CN(C)CCCOc2ccc3C(=O)c4ccccc4Oc3c2,IC50,'=',1910,nM,5.72,,,UO_0000065,14.17,0.26,0.86,11.02,FALSE,CHEMBL915961,Inhibition of human serum BuChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1144481,1,Scientific Literature,Bioorg. Med. Chem.,2007,
CHEMBL225366,,0,459.59,1,6.42,13,COc1ccc2C(=O)c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3Oc2c1,IC50,'=',46100,nM,4.34,,,UO_0000065,9.44,0.17,-2.08,8.35,FALSE,CHEMBL915961,Inhibition of human serum BuChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1144481,1,Scientific Literature,Bioorg. Med. Chem.,2007,
CHEMBL1642977,,0,542.44,1,5.9,12,[Br-].[Br-].CC(C)(C)c1cc[n+](CCCCCCCC[n+]2ccc(cc2)C(C)(C)C)cc1,IC50,'=',16,nM,7.8,,,UO_0000065,20.37,0.38,1.9,100.46,FALSE,CHEMBL1646126,Inhibition of human recombinant BChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1641598,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL1642984,,0,395.42,0,4.11,20,[Cl-].[Cl-].CC(C)(C)c1cc[n+](C\C=C/C[n+]2ccc(cc2)C(C)(C)C)cc1,IC50,'=',4400,nM,5.36,,,UO_0000065,16.51,0.3,1.25,69.03,FALSE,CHEMBL1646126,Inhibition of human recombinant BChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1641598,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL1076243,,0,640.29,2,6.9,1c,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)Cc3cc4ccc(Cl)cc4s3,IC50,'=',70,nM,7.16,,,UO_0000065,11.17,0.22,0.25,8.15,FALSE,CHEMBL1105046,Inhibition of human BuChE in serum,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1154393,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL1076260,,0,592.81,2,5.72,1h,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3cc4cccnc4s3,IC50,'=',830,nM,6.08,,,UO_0000065,10.26,0.2,0.36,6.04,FALSE,CHEMBL1105046,Inhibition of human BuChE in serum,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1154393,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL1080274,,0,597.85,2,6.38,1i,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c3cc4ccsc4s3,IC50,'=',350,nM,6.46,,,UO_0000065,10.8,0.22,0.08,7.36,FALSE,CHEMBL1105046,Inhibition of human BuChE in serum,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1154393,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL1952048,,0,207.71,0,1.21,19,Cl.CCCC\N=C(\C=N\O)/N(C)C,Activity,,,,,,Active,,,,,,FALSE,CHEMBL1960886,Reactivation of Sp-GF-SMe-inhibited BuChE using butyrylthiocholine as substrate at 100 uM after 20 mins by Ellman's method,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1955802,1,Scientific Literature,J. Med. Chem.,2011,
CHEMBL1956099,,0,179.65,0,0.43,15c-HCl,Cl.CC\N=C(\C=N\O)/N(C)C,Activity,,,,,,Active,,,,,,FALSE,CHEMBL1960885,Reactivation of Sp-GAC-inhibited BuChE using butyrylthiocholine as substrate at 100 uM after 20 mins by Ellman's method,B,BAO_0000357,single protein format,,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1955802,1,Scientific Literature,J. Med. Chem.,2011,
CHEMBL1642988,,0,584.44,1,6.46,24,[Br-].[Br-].CC(C)(C)c1cc[n+](\C=C/2\CC3=C\C(=C\[n+]4ccc(cc4)C(C)(C)C)\CC=C3C=C2)cc1,IC50,'=',120,nM,6.92,,,UO_0000065,16.3,0.3,0.46,89.19,FALSE,CHEMBL1646126,Inhibition of human recombinant BChE,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1641598,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL1952055,,0,241.72,0,1.61,7i,Cl.CN(C)\C(=N/Cc1ccccc1)\C=N\O,Activity,,,,,,Active,,,,,,FALSE,CHEMBL1954103,Reactivation of Sp-GF-SMe-inhibited human BChE after 20 mins by Ellman method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1949498,1,Scientific Literature,J. Med. Chem.,2012,
CHEMBL246707,,0,399.31,0,0.08,4d,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(CCO[N+](=O)[O-])CC[N+](=O)[O-],Vmax,'=',2.23,10^4M,,,,,,,,,FALSE,CHEMBL887180,Activity of butyrylcholinesterase in human plasma,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1139206,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL2237295,,0,349.43,1,5.89,27,Oc1ccccc1C2=Nc3ccccc3SC(C2)c4ccc(F)cc4,IC50,'=',14000,nM,4.85,,,UO_0000065,13.89,0.27,-1.04,14.89,FALSE,CHEMBL3271169,Inhibition of BChE (unknown origin) using BCh iodide as substrate preincubated for 15 mins prior to substrate addition measured after 10 mins by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259684,1,Scientific Literature,Eur. J. Med. Chem.,2014,
CHEMBL3262658,,0,454.66,1,5.41,9d,CCN(CC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc23)cc1,IC50,'=',16700,nM,4.78,,,UO_0000065,10.51,0.2,-0.63,11.12,FALSE,CHEMBL3271121,Inhibition of BuChE in human serum using S-butyrylthiocholine iodide as substrate preincubated with enzyme for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259766,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,
CHEMBL3262662,,0,482.71,1,6.19,9h,CCCN(CCC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc23)cc1,IC50,'=',11170,nM,4.95,,,UO_0000065,10.26,0.19,-1.24,11.53,FALSE,CHEMBL3271121,Inhibition of BuChE in human serum using S-butyrylthiocholine iodide as substrate preincubated with enzyme for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259766,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,
CHEMBL3262663,,0,510.76,2,6.97,9i,CCCCN(CCCC)CCCCCCOc1ccc(CC2NCCc3cc(OC)c(OC)cc23)cc1,IC50,'=',6020,nM,5.22,,,UO_0000065,10.22,0.19,-1.75,12.15,FALSE,CHEMBL3271121,Inhibition of BuChE in human serum using S-butyrylthiocholine iodide as substrate preincubated with enzyme for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259766,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,
CHEMBL3262668,,0,482.67,0,4.53,9n,COc1cc2CCNC(Cc3ccc(OCCCCCCN4CCC(O)CC4)cc3)c2cc1OC,IC50,'=',23730,nM,4.62,,,UO_0000065,9.58,0.18,0.09,7.32,FALSE,CHEMBL3271121,Inhibition of BuChE in human serum using S-butyrylthiocholine iodide as substrate preincubated with enzyme for 20 mins followed by substrate addition by Ellman's method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL3259766,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2014,
CHEMBL2159659,,0,519.44,1,5.44,2b,[Br-].CC(=O)c1ccccc1NC(=O)c2ccc(OCCCC[n+]3ccc4ccccc4c3)cc2,Ki,'=',56,nM,7.25,,,UO_0000065,16.5,0.3,1.81,12.23,FALSE,CHEMBL2162063,Inhibition of human recombinant BChE using acetylthiocholine as substrate,B,BAO_0000357,single protein format,Homo sapiens,,,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL2157925,1,Scientific Literature,Bioorg. Med. Chem.,2012,
CHEMBL583293,,0,845.31,3,7.28,14a,CC(=O)Nc1nc(Cl)c2c(ncn2[C@@H]3O[C@@H]([C@H](N=[N+]=[N-])C(=O)OCc4ccccc4)[C@@H](OCc5ccccc5)[C@@]6(OCc7ccccc7)[C@H](CO[C@@H]36)OCc8ccccc8)n1,IC50,'=',22000,nM,4.66,,,UO_0000065,5.51,0.1,-2.62,2.4,FALSE,CHEMBL1040395,Inhibition of BChE in human serum assessed as hydrolysis of butyrylthiocholine by Ellman's method,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1154078,1,Scientific Literature,Bioorg. Med. Chem.,2009,
CHEMBL572547,,0,640.73,1,4.99,7a,CO[C@H]1O[C@@H]([C@@H](O)C(=O)OCc2ccccc2)[C@@H](OCc3ccccc3)[C@@]4(OCc5ccccc5)[C@H](CO[C@@H]14)OCc6ccccc6,IC50,'=',16100,nM,4.79,,,UO_0000065,7.48,0.14,-0.2,4.7,FALSE,CHEMBL1040395,Inhibition of BChE in human serum assessed as hydrolysis of butyrylthiocholine by Ellman's method,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3638229,Serum,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1154078,1,Scientific Literature,Bioorg. Med. Chem.,2009,
CHEMBL458299,,0,470.43,0,2.09,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL456555,,0,428.39,0,1.87,13,CC(=O)Oc1ccccc1C(=O)O[C@@H]2CO[C@@H]3[C@H](CO[C@H]23)OC(=O)c4ccccc4O,Km,'=',9.1E+12,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL986257,Activity of BuChE in 10% human plasma,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1151719,1,Scientific Literature,J. Med. Chem.,2008,
CHEMBL457443,,0,428.39,0,1.87,12,CC(=O)Oc1ccccc1C(=O)O[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)c4ccccc4O,Km,'=',8.1E+12,nM,,Outside typical range,,UO_0000065,,,,,FALSE,CHEMBL986257,Activity of BuChE in 10% human plasma,B,BAO_0000366,cell-free format,Homo sapiens,CHEMBL3559721,Plasma,,,CHEMBL1914,Butyrylcholinesterase,Homo sapiens,SINGLE PROTEIN,CHEMBL1151719,1,Scientific Literature,J. Med. Chem.,2008,
