"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL97145","Cc1cccc2COP(=O)(OCC3CC(O)C(O3)n4cnc5c(N)ncnc45)Oc12","IC50","'='",28000,"nM",4.55,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148460","Inhibitory activity towards human butyrylcholinesterase","J. Med. Chem.",2004,433.36,2.1
"CHEMBL131210","CN1CC[C@]2(C)[C@H]1N(C)c3ccc(OC(=O)Nc4cc(C)cc(C)c4)cc23","IC50","'='",798,"nM",6.1,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134282","In vitro inhibition of human plasma butyrylcholinesterase.","J. Med. Chem.",2001,365.48,4.28
"CHEMBL3289928","CCOC(OCC)c1ccc(\C=C\2/CN(Cc3ccccc3)C\C(=C/c4ccc(cc4)C(OCC)OCC)\C2=O)cc1","IC50","'='",65270,"nM",4.18,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3286139","Inhibition of BuChE (unknown origin) after 5 mins by Ellman's method","Eur. J. Med. Chem.",2014,569.74,7.38
"CHEMBL418712","CN(C)Cc1oc(CSCCCCCCCCCSCc2oc(CN(C)C)cc2)cc1","IC50","'='",1000,"nM",6,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1125408","The compound was evaluated for the inhibition human of Butyrylcholinesterase","J. Med. Chem.",1992,466.76,6.89
"CHEMBL413039","C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4[C@@H](OC(=O)C)[C@@H](NC(=O)c5ccccc5)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)N(C)C","IC50","'='",17990,"nM",4.75,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1145898","In vitro anticholinesterase activity against butyrylcholinesterase from torpedo californica","J. Med. Chem.",2003,524.75,4.91
"CHEMBL335355","CCC1=CC2CC(C1)c3c(N)c4c(F)cc(F)cc4nc3C2","IC50","'='",194,"nM",6.71,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1133449","Inhibition of butyrylcholinesterase (BChE) in human serum","J. Med. Chem.",2000,300.35,4.48
"CHEMBL1669489","C(\C=C\C[n+]1ccc2ccccc2c1)[n+]3ccc4ccccc4c3","IC50","'='",64000,"nM",4.19,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1667816","Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis","Eur. J. Med. Chem.",2011,472.22,3.82
"CHEMBL335962","CN1CC[C@]2(C)[C@H]1N(C)c3ccc(OC(=O)Nc4cccc(C)c4C)cc23","IC50","'='",170,"nM",6.77,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134282","In vitro inhibition of human plasma butyrylcholinesterase.","J. Med. Chem.",2001,365.48,4.28
"CHEMBL343780","C\C=C(/C)\C(=O)N[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CC=C2C1=O)[C@H](C)N(C)C","IC50","'='",2100,"nM",5.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1145898","In vitro anticholinesterase activity against butyrylcholinesterase from torpedo californica","J. Med. Chem.",2003,440.67,5.15
"CHEMBL1814730","Fc1ccc(cc1)C(=O)NCCCNc2c3CCCCc3nc4ccccc24","IC50","'='",0.0212,"nM",10.67,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1811888","Inhibition of BChE by Ellman's method","Eur. J. Med. Chem.",2011,413.92,4.48
"CHEMBL539051","CCC1=CC2CC(C1)c3c(C2)nc4ccccc4c3N","IC50","'='",79.3,"nM",7.1,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134330","In vitro inhibitory concentration against BChE of human serum","J. Med. Chem.",2001,300.83,4.2
"CHEMBL130478","CSc1nc(nn1C(=O)N(C)C)c2ccc(OC(F)(F)F)cc2","IC50","'='",200,"nM",6.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148382","Inhibitory concentration against butyrylcholinesterase.","J. Med. Chem.",2004,346.33,3.1
"CHEMBL1642988","CC(C)(C)c1cc[n+](\C=C/2\CC3=C\C(=C\[n+]4ccc(cc4)C(C)(C)C)\CC=C3C=C2)cc1","Ki","'='",100,"nM",7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1641598","Inhibition of human recombinant AChE assessed as dissociation constant for enzyme-inhibitor-substrate complex by Lineweaver-Burk plot","Bioorg. Med. Chem. Lett.",2011,584.44,6.46
"CHEMBL1669479","C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc2ccccc2Cl","IC50","'='",6820,"nM",5.17,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1667816","Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis","Eur. J. Med. Chem.",2011,552.37,3.08
"CHEMBL3642053","CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4CCCCc4nc5ccccc35)cc12","IC50","'='",0.24,"nM",9.62,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3639238","Inhibition Assay: The biological activity of the compounds of general formula (I) towards the cholinesterase inhibition was evaluated using Ellman's method (Ellman, G. L.; Courtney, K. D.; Anders, B.; Featherstone, R. M. Biochem. Pharmacol. 1961, 7, 88-95).This method of evaluation of the cholinesterase inhibitors activity is based on the fact that acetyl/butyrylcholinesterase interacts with the inhibitor, which prevents the acetyl/butyrylcholine hydrolysis. The inhibitor causes the enzyme activity drop which is dependent on the inhibitor concentration. The enzyme unbound with the inhibitor is able to hydrolyze acetyl/butyrylthiocholine (ASCh/BSCh). The amount of the hydrolyzed ASCh/BSCh is measured indirectly, by quantification of the product of its reaction with DTNB (5,5Ã¢Â²-dithio-bis-2-nitrobenzoic acid). Ellman's method relies therefore on the spectrophotometric quantification of product of the reaction between acylthiocholine and DTNB.","",2014,625.86,8.38
"CHEMBL205335","CN1[C@@H]2OCC[C@]2(C)c3cc(OC(=O)Nc4ccccc4C)ccc13","IC50","'='",5100,"nM",5.29,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1146079","Anticholinesterase activity against human plasma BChE","J. Med. Chem.",2006,338.41,4.06
"CHEMBL3216788","C1CN[C@H]2[C@@H](C1)[C@H]3CC[C@@H]2[C@H]4N3CCc5c4[nH]c6ccccc56","IC50","'='",9010,"nM",5.04,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2163249","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2012,380.36,3.23
"CHEMBL392512","CC(C)C1=N[C@H]2CC[C@H]3C=C4[C@@H](CC[C@H]3[C@]2(C)CO1)[C@]5(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]5(C)CC4=O","IC50","'='",1450,"nM",5.84,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1137550","Inhibition of human serum BuChE by Ellman's method","J. Med. Chem.",2007,484.73,5.12
"CHEMBL240472","CCC(CC)C1=N[C@H]2CC=C3C[C@@H]4[C@@H](CC[C@H]3[C@]2(C)CO1)[C@]5(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]5(C)CC4=O","IC50","'='",1535,"nM",5.81,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1137550","Inhibition of human serum BuChE by Ellman's method","J. Med. Chem.",2007,512.78,5.91
"CHEMBL397099","Cc1ccccc1C(=O)N2c3ccccc3Sc4ccccc24","Ki","'='",3100,"nM",5.51,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1149693","Inhibition of human plasma BuChE activity","Bioorg. Med. Chem.",2007,317.41,5.44
"CHEMBL74257","CNC(=O)Oc1ccc2N(C)[C@H]3N(Cc4ccccc4)CC[C@@]3(C)c2c1","IC50","'='",10,"nM",8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1124889","Inhibitory activity against Butyrylcholinesterase in plasma","J. Med. Chem.",1990,351.45,3.34
"CHEMBL1916927","Nc1c2CCCCc2nc3oc(cc13)c4ccc(Cl)cc4","IC50","'='",26100,"nM",4.58,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1914445","Inhibition of human serum BuChE using butyrylthiocholine as substrate by Ellman's assay","Eur. J. Med. Chem.",2011,298.77,4.61
"CHEMBL294208","CC(C)c1ccc(NC(=O)Oc2ccc3NC4N(C)CC[C@@]4(C)c3c2)cc1","IC50","'='",78,"nM",7.11,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1132219","Ability to inhibit butyrylcholinesterase (BChE), freshly prepared from human plasma","J. Med. Chem.",1999,365.48,4.77
"CHEMBL445846","COc1cc(CCC(=O)NCC(=O)NNc2c3CCCCc3nc4ccccc24)cc(OC)c1OC","IC50","'='",24,"nM",7.62,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1138205","Inhibition of human plasma BChE","J. Med. Chem.",2006,492.58,3.33
"CHEMBL266045","COc1cc(cc(OC)c1OC)C(=O)NCCC(=O)NNc2c3CCCCc3nc4ccccc24","IC50","'='",12.8,"nM",7.89,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1138205","Inhibition of human plasma BChE","J. Med. Chem.",2006,478.55,3.4
"CHEMBL3087675","C[S+]([O-])c1ccc(\C=C\2/C(=C(CC(=O)NCCCNCCCNC3=CC(=O)C(=CC3=O)NCCCNCCCNC(=O)CC4=C(C)\C(=C/c5ccc(cc5)[S+](C)[O-])\c6ccc(F)cc46)c7cc(F)ccc27)C)cc1","IC50","'='",14700,"nM",4.83,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3085683","Inhibition of human recombinant BuChE by Ellman's assay","Bioorg. Med. Chem. Lett.",2013,1043.32,NA
"CHEMBL208599","CCC1=CC2C[C@H](C1)c3c(N)c4ccc(Cl)cc4nc3C2","IC50","'='",159,"nM",6.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1133449","Inhibition of butyrylcholinesterase (BChE) in human serum","J. Med. Chem.",2000,298.82,4.86
"CHEMBL495711","N[C@@H](Cc1ccccc1)C(=O)NCC(=O)Nc2c3CCCCc3nc4ccccc24","Ki","'='",708,"nM",6.15,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1141710","Inhibition of human recombinant BChE","Bioorg. Med. Chem. Lett.",2008,402.5,2.74
"CHEMBL254016","CCN(CCCCCC(=O)N1CCC(CC1)C2CCN(CC2)C(=O)CCCCCN(CC)Cc3ccccc3OC)Cc4ccccc4OC","IC50","'='",8490,"nM",5.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1152287","Inhibition of human serum BChE by Ellman's assay","J. Med. Chem.",2008,691.01,7.65
"CHEMBL129837","CC(C)c1ccc(NC(=O)Oc2ccc3N(C)[C@H]4N(C)CC[C@@]4(C)c3c2)cc1","IC50","'='",50,"nM",7.3,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134282","In vitro inhibition of human plasma butyrylcholinesterase.","J. Med. Chem.",2001,379.5,4.79
"CHEMBL492636","FC(F)(F)S(=O)(=O)OC(=O)O[C@@H]1CO[C@@H]2[C@H](CO[C@H]12)OC(=O)NCc3ccccc3","IC50","'='",359,"nM",6.45,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1140164","Inhibition of human plasma BuchE by Ellman's method","J. Med. Chem.",2008,455.36,1.45
"CHEMBL523830","O=C(NCc1ccccc1)O[C@H]2CO[C@@H]3[C@@H](CO[C@H]23)OC(=O)c4ccccc4","IC50","'='",4.3,"nM",8.37,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1140164","Inhibition of human plasma BuchE by Ellman's method","J. Med. Chem.",2008,383.4,2.3
"CHEMBL449467","CCN(CCCCCCN1CC(=O)N(CCCCCCN(CC)Cc2ccccc2OC)CC1=O)Cc3ccccc3OC","IC50","'='",2090,"nM",5.68,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1152287","Inhibition of human serum BChE by Ellman's assay","J. Med. Chem.",2008,608.87,5.84
"CHEMBL278020","CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C","IC50","'='",16300,"nM",4.79,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352388","Inhibition of human BChE by Ellman's method","Bioorg. Med. Chem.",2014,223.3,1.94
"CHEMBL3335024","CCN(C)C(=O)Oc1cc2OC(=O)c3ccccc3c2c(c1)C(C)N(C)C","IC50","'='",8500,"nM",5.07,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351711","Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method","Bioorg. Med. Chem.",2014,404.89,4.02
"CHEMBL3335031","CN(CCCOc1ccc2C3=C(CCCC3)C(=O)Oc2c1)Cc4ccccc4","IC50","'='",15900,"nM",4.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351711","Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method","Bioorg. Med. Chem.",2014,377.48,4.57
"CHEMBL1819169","C(CCCN1CCOCC1)CCNc2c3CCCCc3nc4ccccc24","IC50","'='",101,"nM",7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1817594","Inhibition of human serum recombinant BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method","Eur. J. Med. Chem.",2011,367.54,4.42
"CHEMBL1819170","C(CCCNc1c2CCCCc2nc3ccccc13)CCCN4CCOCC4","IC50","'='",90.5,"nM",7.04,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1817594","Inhibition of human serum recombinant BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method","Eur. J. Med. Chem.",2011,381.56,4.81
"CHEMBL1819172","C(CCCCNc1c2CCCCc2nc3ccccc13)CCCCN4CCOCC4","IC50","'='",38.1,"nM",7.42,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1817594","Inhibition of human serum recombinant BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method","Eur. J. Med. Chem.",2011,409.62,5.59
"CHEMBL450553","CCN(CCCCCCN1C(=O)c2ccc3C(=O)N(CCCCCCN(CC)Cc4ccccc4OC)C(=O)c5ccc(C1=O)c2c35)Cc6ccccc6OC","IC50","'='",1910,"nM",5.72,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1152287","Inhibition of human serum BChE by Ellman's assay","J. Med. Chem.",2008,760.98,7.25
"CHEMBL1819173","C(CCCCCN1CCOCC1)CCCCNc2c3CCCCc3nc4ccccc24","IC50","'='",14.7,"nM",7.83,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1817594","Inhibition of human serum recombinant BChE using butyrylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method","Eur. J. Med. Chem.",2011,423.65,5.98
"CHEMBL151763","CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C","IC50","'='",11000,"nM",4.96,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3351711","Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method","Bioorg. Med. Chem.",2014,250.34,2.76
"CHEMBL338755","CN(CCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46","Ki","'='",12.13,"nM",7.92,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1150386","Inhibition of human recombinant BuChE","J. Med. Chem.",2008,507.73,6.78
"CHEMBL481525","COc1ccccc1OC(=O)N2c3ccccc3Sc4ccccc24","Ki","'='",340,"nM",6.47,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,349.41,5.5
"CHEMBL1719948","CC(C)(O)CCC1=C(Oc2c3C=CC(C)(C)Oc3cc(O)c2C1=O)c4ccc(O)cc4O","IC50","'='",1700,"nM",5.77,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3045386","Inhibition of BuChE (unknown origin)","Med Chem Res",2013,438.48,4.46
"CHEMBL2297276","COc1cc(O)c(cc1C\C=C(/C)\CCC=C(C)C)C2CC(=O)c3c(O)cc(O)cc3O2","IC50","'='",1700,"nM",5.77,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3045386","Inhibition of BuChE (unknown origin)","Med Chem Res",2013,438.52,5.75
"CHEMBL243271","CCN(CCCNC1=CC(=O)C(=CC1=O)NCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",9840,"nM",5.01,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,548.73,3.93
"CHEMBL243055","CCN(CCCCCCNC1=C(F)C(=O)C(=C(F)C1=O)NCCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",1520,"nM",5.82,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,668.87,6.86
"CHEMBL522286","C(Cc1cocc1CCNc2c3CCCCc3nc4ccccc24)Nc5c6CCCCc6nc7ccccc57","Ki","'='",7.29,"nM",8.14,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1150386","Inhibition of human recombinant BuChE","J. Med. Chem.",2008,516.69,7.44
"CHEMBL480755","COC(=O)N1c2ccccc2Sc3ccccc13","Ki","'='",10200,"nM",4.99,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,257.31,4.06
"CHEMBL444507","CC(C)(C)OC(=O)N1c2ccccc2Sc3ccccc13","Ki","'='",4300,"nM",5.37,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1155042","Inhibition of human serum BchE by Ellman's assay","J. Med. Chem.",2008,299.4,5.22
"CHEMBL225610","CN(CCCOc1ccc2C(=O)c3ccccc3Oc2c1)Cc4ccccc4","IC50","'='",8330,"nM",5.08,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1144481","Inhibition of human serum BuChE","Bioorg. Med. Chem.",2007,373.45,4.85
"CHEMBL176308","CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1[N+](=O)[O-])Cc2ccccc2[N+](=O)[O-]","IC50","'='",54954.09,"nM",4.26,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1136713","Inhibitory concentration against butyrylcholinesterase from human serum","J. Med. Chem.",2003,724.99,8.23
"CHEMBL3338993","CN(C)CCCCCOc1ccc(cc1)C(=O)\C=C\c2ccccc2","IC50","'='",17420,"nM",4.76,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352241","Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method","Bioorg. Med. Chem.",2014,337.46,4.69
"CHEMBL3338996","CCN(CC)CCCCOc1ccc(cc1)C(=O)\C=C\c2ccccc2","IC50","'='",10240,"nM",4.99,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3352241","Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method","Bioorg. Med. Chem.",2014,351.49,5.08
"CHEMBL3237539","Oc1ccc(OCc2nn3c(nnc3s2)c4ccncc4)cc1","IC50","'='",39150,"nM",4.41,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3232838","Inhibition of human BChE using butyrylthiocholine iodide as substrate preincubated for 10 mins before substrate addition after 15 mins by Ellman's method","Eur. J. Med. Chem.",2014,325.35,2.53
"CHEMBL542467","CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3C(=O)c4ccccc4Oc3c2)c1","IC50","'='",48.3,"nM",7.32,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134674","In vitro inhibition of human serum Butyrylcholinesterase.","J. Med. Chem.",2001,567.13,6.91
"CHEMBL276444","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2occc2)Cc3occc3","IC50","'='",3410,"nM",5.47,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,552.76,5.44
"CHEMBL243273","CCN(CCCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",1250,"nM",5.9,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148814","Inhibition of human recombinant butyrylcholinesterase","J. Med. Chem.",2007,660.94,7.05
"CHEMBL544126","CNC(=O)Oc1cccc(CN(C)CCCOc2cccc(Cc3ccccc3)c2)c1","IC50","'='",22.1,"nM",7.66,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1134674","In vitro inhibition of human serum Butyrylcholinesterase.","J. Med. Chem.",2001,455,4.9
"CHEMBL339995","CSc1nc(\C=C\c2ccccc2)nn1C(=O)N(C)C","IC50","'='",370,"nM",6.43,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1148382","Inhibitory concentration against butyrylcholinesterase.","J. Med. Chem.",2004,288.38,2.7
"CHEMBL44080","CCCN(c1ccncc1F)n2cc(C)c3cc(OC(=O)NCc4ccccc4)ccc23","IC50","'='",27,"nM",7.57,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1130558","In vitro inhibition of human serum Butyrylcholinesterase using butyrylthiocholine as substrate; 0.01-0.069","Bioorg. Med. Chem. Lett.",1997,432.5,5.45
"CHEMBL345124","CC[N+](C)(CC)CCC[n+]1c(c2ccccc2)c3cc(N)ccc3c4ccc(N)cc14","IC50","'='",13200,"nM",4.88,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1773070","Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method","Eur. J. Med. Chem.",2011,668.41,4.99
"CHEMBL1773486","CCN(CC)CCCCCOc1ccc(cc1)C(=O)c2ccc(CN(C)Cc3ccccc3)cc2","IC50","'='",34000,"nM",4.47,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1773070","Inhibition of human BChE using butyrylthiocholine iodide as substrate by Ellman's method","Eur. J. Med. Chem.",2011,472.67,6.44
"CHEMBL594629","CC(C)(C)c1cc[n+](CCCCCCCCCCCC[n+]2ccc(cc2)C(C)(C)C)cc1","IC50","'='",19,"nM",7.72,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1641598","Inhibition of human recombinant BChE","Bioorg. Med. Chem. Lett.",2011,598.55,7.46
"CHEMBL1669484","C(CCC[n+]1ccc2ccccc2c1)CC[n+]3ccc4ccccc4c3","IC50","'='",2000,"nM",5.7,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1667816","Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis","Eur. J. Med. Chem.",2011,502.29,4.83
"CHEMBL1642974","CC(C)(C)c1cc[n+](CCCCC[n+]2ccc(cc2)C(C)(C)C)cc1","IC50","'='",5100,"nM",5.29,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1641598","Inhibition of human recombinant BChE","Bioorg. Med. Chem. Lett.",2011,500.36,4.73
"CHEMBL1642983","CC(C)(C)c1cc[n+](C\C=C\C[n+]2ccc(cc2)C(C)(C)C)cc1","IC50","'='",19000,"nM",4.72,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1641598","Inhibition of human recombinant BChE","Bioorg. Med. Chem. Lett.",2011,484.32,4.11
"CHEMBL1642981","CC(C)(C)c1cc[n+](COC[n+]2ccc(cc2)C(C)(C)C)cc1","IC50","'='",75000,"nM",4.12,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1641598","Inhibition of human recombinant BChE","Bioorg. Med. Chem. Lett.",2011,385.38,3.49
"CHEMBL492098","COc1ccc(cc1OC)C(=O)c2ccc(CN(CCN(C)C)Cc3ccccc3)cc2","IC50","'='",33200,"nM",4.48,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1138541","Inhibition of human serum BChE by Ellman's method","Eur. J. Med. Chem.",2009,432.56,4.5
"CHEMBL3127383","COc1ccc2c(c1)[nH]c3c(CC=C(C)C)c(O)c(\C=N\CCCNc4c5CCCCc5nc6ccccc46)cc23","IC50","'='",64320,"nM",4.19,"CHEMBL1914","Butyrylcholinesterase","CHEMBL3124749","Inhibition of BuChE in human serum using butyrylthiocholine iodide as substrate measured every 30s for 5 mins by Ellman's spectrophotometric method","Eur. J. Med. Chem.",2014,546.72,7.89
"CHEMBL1642979","CC(C)(C)c1cc[n+](CCCCCCCCCC[n+]2ccc(cc2)C(C)(C)C)cc1","IC50","'='",60,"nM",7.22,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1641598","Inhibition of human recombinant BChE","Bioorg. Med. Chem. Lett.",2011,570.5,6.68
"CHEMBL283509","COc1ccc(cc1OC)C2=CC3=C(C[C@@]4(O)[C@@](C)(CC[C@@]5(O)C(C)(C)C=CC(=O)[C@]45C)O3)C(=O)O2","IC50","'='",18000,"nM",4.75,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1770076","Inhibition of BChE","Bioorg. Med. Chem. Lett.",2011,496.56,3.45
"CHEMBL1770549","COc1cc(CNCCCCCCNC2=CC(=O)C(=CC2=O)NCCCCCCNCc3ccc(O)c(OC)c3)ccc1O","IC50","'='",1600,"nM",5.8,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1770071","Inhibition of human serum BuChE","Bioorg. Med. Chem. Lett.",2011,608.78,4.21
"CHEMBL1770551","O=C1C=C(NCCCCCCNCc2oc3ccccc3c2)C(=O)C=C1NCCCCCCNCc4oc5ccccc5c4","IC50","'='",84200,"nM",4.08,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1770071","Inhibition of human serum BuChE","Bioorg. Med. Chem. Lett.",2011,596.77,6.28
"CHEMBL2019034","COc1ccc2OC(=CC(=O)c2c1)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5ccccc35","IC50","'='",0.038,"nM",10.42,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2016543","Inhibition of human serum BChE by Ellman's method","J. Med. Chem.",2012,592.18,7.19
"CHEMBL1940614","CCN(CCCCCCNC1=CC(=O)C(=C(C)C1=O)C)Cc2ccccc2OC","IC50","'='",314,"nM",6.5,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1938257","Inhibition of human recombinant BuChE using butyrylthiocholine iodide as substrate after 20 mins preincubation by Ellman method","J. Med. Chem.",2011,398.55,4.04
"CHEMBL2336429","COc1ccc(cc1)c2nc(c3ccccc3)c(c4ccccc4)n2CCCCCCCCNc5c6CCCCc6nc7ccccc57","IC50","'='",82.34,"nM",7.08,"CHEMBL1914","Butyrylcholinesterase","CHEMBL2331189","Inhibition of BuChE in human plasma using butyrylthiocholine iodide as substrate by Ellman's colorimetric method","Eur. J. Med. Chem.",2013,634.87,10.77
"CHEMBL1940619","COC1=CC(=O)C(=CC1=O)N2CCC(CC2)C3CCN(Cc4ccccc4OC)CC3","IC50","'='",3580,"nM",5.45,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1938257","Inhibition of human recombinant BuChE using butyrylthiocholine iodide as substrate after 20 mins preincubation by Ellman method","J. Med. Chem.",2011,424.54,3.19
"CHEMBL1669488","C(C[n+]1ccc2ccccc2c1)OCC[n+]3ccc4ccccc4c3","IC50","'='",51000,"nM",4.29,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1667816","Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis","Eur. J. Med. Chem.",2011,490.24,3.28
"CHEMBL1669492","C(c1cccc(C[n+]2ccc3ccccc3c2)c1)[n+]4ccc5ccccc5c4","IC50","'='",1000,"nM",6,"CHEMBL1914","Butyrylcholinesterase","CHEMBL1667816","Inhibition of human plasmatic BChE by Lineweaver-Burk plot analysis","Eur. J. Med. Chem.",2011,522.28,4.66
