"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","Molecular.Weight","AlogP"
"CHEMBL320291","CNc1cc(NCCSCc2oc(CN(C)C)cc2)c(cc1[N+](=O)[O-])[N+](=O)[O-]","IC50","'='",160,"nM",6.8,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,409.47,3.54
"CHEMBL104681","CN(C)Cc1oc(CSCCNc2cc(F)c(cc2[N+](=O)[O-])[N+](=O)[O-])cc1","IC50","'='",120,"nM",6.92,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,398.42,3.64
"CHEMBL12547","CN(C)Cc1oc(CSCCCCCCCCCCSCc2oc(CN(C)C)cc2)cc1","IC50","'='",1300,"nM",5.89,"CHEMBL220","Acetylcholinesterase","CHEMBL1125408","The compound was evaluated for the inhibition of human Acetylcholinesterase","J. Med. Chem.",1992,480.78,7.28
"CHEMBL316973","CN(C)Cc1oc(CSCCNc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])cc1","IC50","'='",200,"nM",6.7,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,380.43,3.5
"CHEMBL60074","COc1ccc(cc1OC)C(=O)COc2cccc(c2)[N+](C)(C)Cc3ccccc3","IC50","'='",330,"nM",6.48,"CHEMBL220","Acetylcholinesterase","CHEMBL1135872","In vitro inhibitory activity against human recombinant AChE","Bioorg. Med. Chem. Lett.",2002,486.41,4.73
"CHEMBL542749","CCN(C)C(=O)Oc1cccc2CCC(N)c12","IC50","'='",10500,"nM",4.98,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 6.02-21.4","J. Med. Chem.",2002,270.76,2.08
"CHEMBL75305","C(CCCNc1c2CCCCc2nc3ncccc13)CCNc4c5CCCCc5nc6ncccc46","IC50","'='",4.8,"nM",8.32,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,480.66,6.42
"CHEMBL555641","CN(C)C(=O)Oc1ccc2CCC(N)c2c1","IC50","'='",760,"nM",6.12,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 0.45-1.8","J. Med. Chem.",2002,256.73,1.69
"CHEMBL59782","CCCCCCCNc1c2CCCCc2nc3cc(Cl)ccc13","IC50","'='",13,"nM",7.89,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,330.9,6.15
"CHEMBL1083983","O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc3c4CCCCc4nc5ccccc35","IC50","'='",0.02,"nM",10.7,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,468.65,6.32
"CHEMBL1084262","Clc1ccc2c(NCCCCCCCCCNC(=O)CCc3c[nH]c4ccccc34)c5CCCCc5nc2c1","IC50","'='",4.4,"nM",8.36,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,545.17,8.14
"CHEMBL224336","CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc3c4CCCCc4nc5ccccc35","IC50","'='",147,"nM",6.83,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,497.69,5.47
"CHEMBL427082","Clc1ccc2c(NCCCCCCNC(=O)CCCc3c[nH]c4ccccc34)c5CCCCc5nc2c1","IC50","'='",0.5,"nM",9.3,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,517.12,7.36
"CHEMBL599253","CCN(CC)CCOc1ccc2C\C(=C/c3ccc(CN(C)Cc4ccccc4)cc3)\C(=O)c2c1","IC50","'='",1530,"nM",5.82,"CHEMBL220","Acetylcholinesterase","CHEMBL1157624","Inhibition of human recombinant AChE preincubated for 20 mins before substrate addition by Ellman's method","Bioorg. Med. Chem.",2010,468.64,5.86
"CHEMBL314989","COc1cc2CC(CC3CC[N+](C)(Cc4ccccc4)CC3)C(=O)c2cc1OC","EC50","'='",100,"nM",7,"CHEMBL220","Acetylcholinesterase","CHEMBL1135324","In vitro reversal of vecuronium-induced neuromuscular block in guinea pig hemi-diaphragm.","Bioorg. Med. Chem. Lett.",2002,394.54,4.51
"CHEMBL556028","CCCCCCN(C)C(=O)Oc1ccc2CCC(NCC#C)c2c1","IC50","'='",15700,"nM",4.8,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 7.81-39.2","J. Med. Chem.",2002,364.92,3.91
"CHEMBL499722","CCN(CCCCCC(=O)N[C@@H]1CC[C@H](CC1)NC(=O)CCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",8550,"nM",5.07,"CHEMBL220","Acetylcholinesterase","CHEMBL1152287","Inhibition of human recombinant AChE by Ellman's assay","J. Med. Chem.",2008,636.92,6.71
"CHEMBL604715","CCN(CC)CCOc1ccc2C(=O)\C(=C\c3ccc(CN(C)Cc4ccccc4)cc3)\Cc2c1","IC50","'='",2900,"nM",5.54,"CHEMBL220","Acetylcholinesterase","CHEMBL1157624","Inhibition of human recombinant AChE preincubated for 20 mins before substrate addition by Ellman's method","Bioorg. Med. Chem.",2010,468.64,5.86
"CHEMBL1086246","CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(Cc3ccccc3)cc2)c1","IC50","'='",24.7,"nM",7.61,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,418.54,4.9
"CHEMBL12473","CN(C)Cc1oc(CSCc2cccc(CSCc3oc(CN(C)C)cc3)c2)cc1","IC50","'='",1500,"nM",5.82,"CHEMBL220","Acetylcholinesterase","CHEMBL1125408","Inhibition of human acetylcholinesterase-I","J. Med. Chem.",1992,444.67,5.86
"CHEMBL1085465","CCCc1cc(ccc1C(=O)O\N=C(/N)\c2ccc(cc2)C(F)(F)F)N3CCC=N3","IC50","'='",13000,"nM",4.89,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,418.42,4.33
"CHEMBL1085021","Cc1cc(nnc1NCCN2CCCCC2)c3ccc4OCOc4c3","IC50","'='",1000,"nM",6,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,340.43,3.08
"CHEMBL1083367","C(Nc1ccc(nn1)c2ccccc2)C3CCN(Cc4ccccc4)CC3","IC50","'='",56000,"nM",4.25,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,358.49,4.47
"CHEMBL102142","CN(CCOCCNC(=S)NC(=O)c1ccc(C)cc1)Cc2ccccc2","IC50","'='",77,"nM",7.11,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,385.53,2.75
"CHEMBL209924","COc1cc(Br)c(CN2CCN(CC2)C(c3ccc(F)cc3)c4ccc(F)cc4)cc1OC","IC50","'='",1012.9,"nM",5.99,"CHEMBL220","Acetylcholinesterase","CHEMBL1138964","Inhibition of human serum AchE","Bioorg. Med. Chem. Lett.",2006,517.41,5.65
"CHEMBL186144","COc1cc2cc(sc2cc1OC)C(=O)C3CCC[N+](C)(Cc4ccccc4)CC3","Ki","'='",7.943,"nM",8.1,"CHEMBL220","Acetylcholinesterase","CHEMBL1138798","Binding affinity towards Acetylcholinesterase","J. Med. Chem.",2004,424.59,5.55
"CHEMBL1161717","Clc1ccc2C(=C)N3CCCCCC3=Nc2c1","IC50","'='",158.49,"nM",6.8,"CHEMBL220","Acetylcholinesterase","CHEMBL1138734","Inhibitory activity against human erythrocyte acetylcholinesterase","J. Med. Chem.",2004,246.74,4.23
"CHEMBL212162","Cc1cc2OCOc2cc1CN3CCN(CC3)C(c4ccc(F)cc4)c5ccc(F)cc5","IC50","'='",1341.7,"nM",5.87,"CHEMBL220","Acetylcholinesterase","CHEMBL1138964","Inhibition of human serum AchE","Bioorg. Med. Chem. Lett.",2006,436.5,4.91
"CHEMBL94054","CC1=CC(=NNC1=NCCC2CCN(Cc3ccccc3)CC2)c4ccccc4","IC50","'='",320,"nM",6.5,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,386.54,4.59
"CHEMBL178792","CC(C)c1ccc(NC(=O)Oc2ccc3OC4CC(C)(CO4)c3c2)cc1","IC50","'='",4300,"nM",5.37,"CHEMBL220","Acetylcholinesterase","CHEMBL1142685","Inhibitory concentration against human erythrocyte Acetylcholinesterase","J. Med. Chem.",2005,353.42,4.82
"CHEMBL154211","N#CC(=C1NCCN1CCNCc2oc(CN3CCCCC3)cc2)C#N","IC50","'='",30,"nM",7.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1126972","Inhibition of guinea pig acetylcholinesterase","J. Med. Chem.",1993,354.46,1.52
"CHEMBL106344","CN(C)Cc1oc(CSCCNc2cc(NCc3ccccn3)c(cc2[N+](=O)[O-])[N+](=O)[O-])cc1","IC50","'='",1300,"nM",5.89,"CHEMBL220","Acetylcholinesterase","CHEMBL1125532","In vitro inhibition of human acetylcholinesterase.","J. Med. Chem.",1992,486.55,4.51
"CHEMBL1783526","CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CS1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)CCc7ccccc7)[C@@]6(C)CC5=O","IC50","'='",20,"nM",7.7,"CHEMBL220","Acetylcholinesterase","CHEMBL1781893","Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method","Eur. J. Med. Chem.",2011,590.92,7.29
"CHEMBL1783516","CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CS1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)Cc7ccccc7C(F)(F)F)[C@@]6(C)CC5=O","IC50","'='",11,"nM",7.96,"CHEMBL220","Acetylcholinesterase","CHEMBL1781893","Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method","Eur. J. Med. Chem.",2011,644.89,8.26
"CHEMBL1783517","CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CS1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)Cc7cccc(c7)C(F)(F)F)[C@@]6(C)CC5=O","IC50","'='",3,"nM",8.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1781893","Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method","Eur. J. Med. Chem.",2011,644.89,8.26
"CHEMBL1783499","CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CS1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)CCCN7C(=O)c8ccccc8C7=O)[C@@]6(C)CC5=O","IC50","'='",14,"nM",7.85,"CHEMBL220","Acetylcholinesterase","CHEMBL1781893","Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method","Eur. J. Med. Chem.",2011,673.96,6.73
"CHEMBL243274","CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2ccccc2C)Cc3ccccc3C","IC50","'='",71.9,"nM",7.14,"CHEMBL220","Acetylcholinesterase","CHEMBL1148814","Inhibition of human recombinant acetylcholinesterase","J. Med. Chem.",2007,600.89,6.87
"CHEMBL2071426","Oc1cccc2nc3c(O)cccc3nc12","IC50","'='",4520,"nM",5.34,"CHEMBL220","Acetylcholinesterase","CHEMBL2069170","Inhibition of human AChE pre-incubated for 10 mins before acetylthiocholine iodide substrate addition","J. Nat. Prod.",2012,212.21,2.19
"CHEMBL242191","COc1ccccc1CN(C)CCCCCCNC2=CC(=O)C(=CC2=O)NCCCCCCN(C)Cc3ccccc3OC","IC50","'='",77.8,"nM",7.11,"CHEMBL220","Acetylcholinesterase","CHEMBL1148814","Inhibition of human recombinant acetylcholinesterase","J. Med. Chem.",2007,604.84,5.49
"CHEMBL243270","CCN(CCNC1=CC(=O)C(=CC1=O)NCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC","IC50","'='",61.5,"nM",7.21,"CHEMBL220","Acetylcholinesterase","CHEMBL1148814","Inhibition of human recombinant acetylcholinesterase","J. Med. Chem.",2007,520.67,3.15
"CHEMBL396050","CCN(CCCCCCNC1=C(C(=O)C(=C(C1=O)c2ccccc2)NCCCCCCN(CC)Cc3ccccc3OC)c4ccccc4)Cc5ccccc5OC","IC50","'='",123,"nM",6.91,"CHEMBL220","Acetylcholinesterase","CHEMBL1148814","Inhibition of human recombinant acetylcholinesterase","J. Med. Chem.",2007,785.09,9.32
"CHEMBL1773482","CCN(CC)CCCOc1ccc(cc1)C(=O)c2ccc(CN(C)Cc3ccccc3)cc2","IC50","'='",25,"nM",7.6,"CHEMBL220","Acetylcholinesterase","CHEMBL1773070","Inhibition of human AChE using acetylthiocholine iodide as substrate by Ellman's assay","Eur. J. Med. Chem.",2011,444.62,5.66
"CHEMBL11833","CNC(=O)Oc1ccc2[C@@H]3[C@@H](CCN3C)COc2c1","IC50","'='",30,"nM",7.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,262.31,1.79
"CHEMBL131825","CN(C(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1)c4ccccc4","IC50","'='",285,"nM",6.54,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,351.45,3.69
"CHEMBL1243076","CNC(=O)Oc1ccc2N(Cc3ccccc3)[C@H]4N(C)CC[C@@]4(C)c2c1","IC50","'='",160.8,"nM",6.79,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,351.45,3.34
"CHEMBL1202417","CN(C)Cc1oc(CSCCN\C=N\CCSCc2oc(CN(C)C)cc2)cc1","IC50","'='",3000,"nM",5.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1125408","Inhibition of human acetylcholinesterase-I","J. Med. Chem.",1992,475.12,3.78
"CHEMBL434042","C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C(=O)C)N(C)C","IC50","'='",70794.58,"nM",4.15,"CHEMBL220","Acetylcholinesterase","CHEMBL1136484","Compound was tested for the in silico inhibition of acetylcholinesterase","Bioorg. Med. Chem. Lett.",2003,402.67,5.44
"CHEMBL1642975","CC(C)(C)c1cc[n+](CCCCCC[n+]2ccc(cc2)C(C)(C)C)cc1","IC50","'='",32,"nM",7.5,"CHEMBL220","Acetylcholinesterase","CHEMBL1641598","Inhibition of human recombinant AChE","Bioorg. Med. Chem. Lett.",2011,514.39,5.12
"CHEMBL1642987","CC(C)(C)c1cc[n+](Cc2ccc(C[n+]3ccc(cc3)C(C)(C)C)cc2)cc1","IC50","'='",300,"nM",6.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1641598","Inhibition of human recombinant AChE","Bioorg. Med. Chem. Lett.",2011,534.38,4.95
"CHEMBL209392","Fc1ccc(cc1)C(N2CCN(Cc3ccc(cc3)c4ccccc4C#N)CC2)c5ccc(F)cc5","IC50","'='",73.6,"nM",7.13,"CHEMBL220","Acetylcholinesterase","CHEMBL1138964","Inhibition of human serum AchE","Bioorg. Med. Chem. Lett.",2006,479.57,6.41
"CHEMBL380050","Fc1ccc(cc1)C(N2CCN(CCN3CCOCC3)CC2)c4ccc(F)cc4","IC50","'='",284.2,"nM",6.55,"CHEMBL220","Acetylcholinesterase","CHEMBL1138964","Inhibition of human serum AchE","Bioorg. Med. Chem. Lett.",2006,401.5,3
"CHEMBL267649","CN(C)Cc1oc(CSCc2ccccc2CSCc3oc(CN(C)C)cc3)cc1","IC50","'='",9000,"nM",5.05,"CHEMBL220","Acetylcholinesterase","CHEMBL1125408","Inhibition of human acetylcholinesterase-I","J. Med. Chem.",1992,444.67,5.86
"CHEMBL1173624","CC(C)c1ccc(NC(=O)Oc2ccc3N(C)C4[C@@](C)(CC[N+]4(C)C)c3c2)cc1","IC50","'='",145,"nM",6.84,"CHEMBL220","Acetylcholinesterase","CHEMBL1177652","Inhibition of human whole RBC AChE pretreated for 30 mins by Ellman technique","Bioorg. Med. Chem.",2010,474.44,4.93
"CHEMBL1788306","CCCCN(C)C(=O)Oc1ccc2CC[C@@H](NCC#C)c2c1","IC50","'='",11600,"nM",4.94,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 7.5-19.5","J. Med. Chem.",2002,336.86,3.13
"CHEMBL356385","CCCCCCN(C)C(=O)Oc1cccc(CC(C)N(C)CC#C)c1","IC50","'='",3060,"nM",5.51,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 2.36-4.22","J. Med. Chem.",2002,344.5,4.19
"CHEMBL445916","CCCn1c2\C(=N/CC)\CCc2c3c(Br)c(OC(=O)NC)ccc13","IC50","'='",230,"nM",6.64,"CHEMBL220","Acetylcholinesterase","CHEMBL1151505","Inhibition of acetylcholinesterase.","Bioorg. Med. Chem. Lett.",1996,392.3,4.29
"CHEMBL33727","CCCCNC(=O)Oc1ccc2CC3[C@@H](CCN3CC)c2c1","IC50","'='",1076,"nM",5.97,"CHEMBL220","Acetylcholinesterase","CHEMBL1125437","In vitro inhibitory activity against human AchE (Acetylcholinesterase)","J. Med. Chem.",1992,302.42,3.31
"CHEMBL1084774","C(CCCCCCNc1c2CCCCc2nc3ccccc13)CCCCCNc4ccccc4","IC50","'='",261,"nM",6.58,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,457.71,8.54
"CHEMBL1082739","C(CCCCNc1ccnc2ccccc12)CCCCNc3c4CCCCc4nc5ccccc35","IC50","'='",38,"nM",7.42,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,466.67,7.92
"CHEMBL1083677","O=C1C(CC2CCN(CC2)c3ccccc3)CCc4ccccc14","IC50","'='",2100,"nM",5.68,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,319.45,4.74
"CHEMBL1083678","O=C1C(CC2CCN(CC2)c3ccccc3)CCCc4ccccc14","IC50","'='",15000,"nM",4.82,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,333.48,5.13
"CHEMBL1083056","COc1cc2CC(CC3CCN(CC3)c4ccccc4)C(O)c2cc1OC","IC50","'='",300,"nM",6.52,"CHEMBL220","Acetylcholinesterase","CHEMBL1155460","Inhibition of AChE","Eur. J. Med. Chem.",2010,367.49,4.22
"CHEMBL3220508","COc1ccc(cc1)C(=O)NC2=Cc3ccccc3OC2=O","IC50","'='",69470,"nM",4.16,"CHEMBL220","Acetylcholinesterase","CHEMBL3217547","Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 5 mins before substrate addition measured after 10 mins by Ellman's method","MedChemComm",2012,295.29,3.05
"CHEMBL1794936","COc1ccc2CN(CCCCCCCCN3C(=O)c4ccccc4S3(=O)=O)CC[C@@]56C=C[C@H](O)C[C@@H]5Oc1c26","IC50","'='",50,"nM",7.3,"CHEMBL220","Acetylcholinesterase","CHEMBL1156800","Inhibition of human recombinant AChE","J. Med. Chem.",2010,682.79,4.41
"CHEMBL423313","COc1cc2cc(sc2cc1OC)C(=O)CCC3CC[N+](C)(CC(=O)OC(C)(C)C)CC3","IC50","'='",79,"nM",7.1,"CHEMBL220","Acetylcholinesterase","CHEMBL1135325","Concentration required for the inhibition of acetylcholinesterase","Bioorg. Med. Chem. Lett.",2002,542.54,5.08
"CHEMBL3237633","CC[C@H]1[C@@H]2OC(=O)[C@@](C)(O)[C@@H]2[C@@]34CC[C@@H]([C@@H]5C[C@H](C)C(=O)O5)N3CCCC[C@H]14","IC50","'='",17100,"nM",4.77,"CHEMBL220","Acetylcholinesterase","CHEMBL3232805","Inhibition of human AChE by spectrophotometry","J. Nat. Prod.",2014,391.51,2.27
"CHEMBL61965","COc1ccc(cc1OC)C(=O)COc2ccc(cc2)[N+](C)(C)Cc3ccccc3","IC50","'='",10000,"nM",5,"CHEMBL220","Acetylcholinesterase","CHEMBL1135872","In vitro inhibitory activity against human recombinant AChE","Bioorg. Med. Chem. Lett.",2002,486.41,4.73
"CHEMBL1202875","C(CC1CCN(Cc2ccccc2)CC1)Oc3ccc(nn3)c4ccccc4","IC50","'='",710,"nM",6.15,"CHEMBL220","Acetylcholinesterase","CHEMBL1134774","In vitro inhibition of acetylcholinesterase from human erythrocytes","J. Med. Chem.",2001,464.44,4.82
"CHEMBL1762003","C(c1ccc2ccc(C[n+]3cccc4ccccc34)cc2c1)[n+]5cccc6ccccc56","IC50","'='",800,"nM",6.1,"CHEMBL220","Acetylcholinesterase","CHEMBL1759923","Inhibition of human erythrocyte recombinant AChE by modified Ellman's method","Bioorg. Med. Chem. Lett.",2011,572.34,5.82
"CHEMBL1642971","CC(C)(C)c1cc[n+](CC[n+]2ccc(cc2)C(C)(C)C)cc1","IC50","'='",17000,"nM",4.77,"CHEMBL220","Acetylcholinesterase","CHEMBL1641598","Inhibition of human recombinant AChE","Bioorg. Med. Chem. Lett.",2011,458.28,3.56
"CHEMBL133520","Nc1c2CCCOc2nc3cccc(F)c13","IC50","'='",335,"nM",6.47,"CHEMBL220","Acetylcholinesterase","CHEMBL1126001","In vitro inhibition of acetylcholinesterase isolated from human erythrocytes.","Bioorg. Med. Chem. Lett.",1991,218.23,2.28
"CHEMBL273904","COc1ccc(C)cc1OC","IC50","'='",4900,"nM",5.31,"CHEMBL220","Acetylcholinesterase","CHEMBL1126157","IC50 against acetylcholinesterase; value ranges from 1-4900 nM.","J. Med. Chem.",1992,152.19,2.01
"CHEMBL54470","CC(C)c1ccc(NC(=O)Oc2ccc3NC4NCC[C@@]4(C)c3c2)cc1","IC50","'='",110,"nM",6.96,"CHEMBL220","Acetylcholinesterase","CHEMBL1132219","Ability to inhibit acetylcholinesterase (AChE), freshly prepared from human erythrocytes","J. Med. Chem.",1999,351.45,4.42
"CHEMBL153821","CC1CCCC(C)N1Cc2oc(CNCCN3CCNC3=C(C#N)C#N)cc2","IC50","'='",4500,"nM",5.35,"CHEMBL220","Acetylcholinesterase","CHEMBL1126972","Inhibition of guinea pig acetylcholinesterase","J. Med. Chem.",1993,382.51,2.3
"CHEMBL554179","CN(C)C(=O)Oc1cccc2C(CCc12)NCC#C","IC50","'='",53,"nM",7.28,"CHEMBL220","Acetylcholinesterase","CHEMBL1135657","In vitro inhibitory concentration against purified Acetylcholinesterase of human erythrocytes; value ranges from 0.045-0.057","J. Med. Chem.",2002,294.78,1.96
"CHEMBL425165","CCCCNC(=O)OCCCCCCCCOC(=O)NCCCC","Ki","'='",150,"nM",6.82,"CHEMBL220","Acetylcholinesterase","CHEMBL1141982","Inhibition constant for acetylcholinesterase","Bioorg. Med. Chem. Lett.",2005,344.5,4.38
"CHEMBL185164","CCCCNC(=O)OCCCCCCCCCCCCCCOC(=O)NCCCC","Ki","'='",160,"nM",6.8,"CHEMBL220","Acetylcholinesterase","CHEMBL1141982","Inhibition constant for acetylcholinesterase","Bioorg. Med. Chem. Lett.",2005,428.66,6.72
"CHEMBL1243269","CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@]3(C)c2c1","IC50","'='",9887,"nM",5,"CHEMBL220","Acetylcholinesterase","CHEMBL1240490","Inhibition of human AChE by Ellmans test","J. Med. Chem.",2010,275.35,1.77
"CHEMBL155392","CNC(=C(C#N)C#N)NCCNCc1oc(CN(C)C)cc1","IC50","'='",630,"nM",6.2,"CHEMBL220","Acetylcholinesterase","CHEMBL1126972","Inhibition of guinea pig acetylcholinesterase","J. Med. Chem.",1993,302.38,0.5
"CHEMBL64633","CCCCCCNC(=O)Oc1ccc2C3CC(C)(CCN3CC)c2c1","IC50","'='",133,"nM",6.88,"CHEMBL220","Acetylcholinesterase","CHEMBL1127559","In vitro inhibitory activity against human acetylcholinesterase","J. Med. Chem.",1994,344.5,4.78
"CHEMBL241830","COc1ccc2C(=O)C=C(Oc2c1)c3ccc(CN(C)Cc4ccccc4)cc3","IC50","'='",80500,"nM",4.09,"CHEMBL220","Acetylcholinesterase","CHEMBL1148720","Inhibition of human recombinant AChE","J. Med. Chem.",2007,385.46,5.1
"CHEMBL241828","COc1ccc2OC(=CC(=O)c2c1)c3ccc(CN(C)Cc4ccccc4)cc3","IC50","'='",18100,"nM",4.74,"CHEMBL220","Acetylcholinesterase","CHEMBL1148720","Inhibition of human recombinant AChE","J. Med. Chem.",2007,385.46,5.1
"CHEMBL427865","COc1cc2OC(=O)C(=Cc2cc1OC)c3ccc(CN(C)Cc4cccc(C)c4)cc3","IC50","'='",122,"nM",6.91,"CHEMBL220","Acetylcholinesterase","CHEMBL1148720","Inhibition of human recombinant AChE","J. Med. Chem.",2007,429.52,5.42
"CHEMBL243130","COc1cc2OC(=O)C(=Cc2cc1OC)c3ccc(CN(C)Cc4ccccc4C)cc3","IC50","'='",366,"nM",6.44,"CHEMBL220","Acetylcholinesterase","CHEMBL1148720","Inhibition of human recombinant AChE","J. Med. Chem.",2007,429.52,5.42
"CHEMBL242905","COc1cc2OC(=O)C(=Cc2cc1OC)c3ccc(CN(C)Cc4cccc(c4)[N+](=O)[O-])cc3","IC50","'='",368,"nM",6.43,"CHEMBL220","Acetylcholinesterase","CHEMBL1148720","Inhibition of human recombinant AChE","J. Med. Chem.",2007,460.49,5.02
"CHEMBL265416","COc1cc2OC(=O)C(=Cc2cc1OC)c3ccc(CN(C)Cc4ccccc4[N+](=O)[O-])cc3","IC50","'='",987,"nM",6.01,"CHEMBL220","Acetylcholinesterase","CHEMBL1148720","Inhibition of human recombinant AChE","J. Med. Chem.",2007,460.49,5.02
"CHEMBL640","CCN(CC)CCNC(=O)c1ccc(N)cc1","IC50","'='",1000,"nM",6,"CHEMBL220","Acetylcholinesterase","CHEMBL1130148","Inhibition of Acetylcholinesterase activity from octopus brain","J. Med. Chem.",1997,235.33,1.34
"CHEMBL2064465","CCN(CCC(=O)N1CCN(CCNc2c3CCCCc3nc4ccccc24)CC1)C5CCCCC5","IC50","'='",4.97,"nM",8.3,"CHEMBL220","Acetylcholinesterase","CHEMBL2062461","Inhibition of human recombinant AChE using acetylthiocholine substrate preincubated for 5 mins before substrate addition by Ellman's method","Eur. J. Med. Chem.",2012,491.72,4.71
